Instances,Source,feature_n,feature_Mean,feature_Median,feature_Var,feature_Max,feature_Min,feature_Huge,feature_Large,feature_Medium,feature_Small,feature_Tiny,algo_FFD,algo_DJD
BPP_1000_1000_0.2_0.7_0,Delorme,1000,0.445298,0.4445,0.021668447,0.7,0.2,0.386,0.332,0.166,0.116,0,8.702,8.702
BPP_1000_1000_0.2_0.7_1,Delorme,1000,0.452285,0.4545,0.021956938,0.7,0.2,0.413,0.319,0.157,0.111,0,7.715,8.715
BPP_1000_1000_0.2_0.7_2,Delorme,1000,0.449739,0.441,0.020573889,0.7,0.2,0.385,0.358,0.175,0.082,0,7.261,12.261
BPP_1000_1000_0.2_0.7_3,Delorme,1000,0.451348,0.447,0.021252193,0.7,0.2,0.394,0.343,0.162,0.101,0,6.652,9.652
BPP_1000_1000_0.2_0.7_4,Delorme,1000,0.454728,0.461,0.02039211,0.699,0.2,0.412,0.339,0.163,0.086,0,7.272,10.272
BPP_1000_1000_0.2_0.7_5,Delorme,1000,0.452185,0.457,0.020751229,0.7,0.2,0.416,0.323,0.161,0.1,0,7.815,8.815
BPP_1000_1000_0.2_0.7_6,Delorme,1000,0.450454,0.452,0.02141828,0.7,0.2,0.405,0.324,0.161,0.11,0,8.546,8.546
BPP_1000_1000_0.2_0.7_7,Delorme,1000,0.447245,0.446,0.021070365,0.7,0.2,0.39,0.337,0.163,0.11,0,7.755,10.755
BPP_1000_1000_0.2_0.7_8,Delorme,1000,0.444986,0.439,0.022537064,0.7,0.2,0.39,0.314,0.179,0.117,0,7.014,11.014
BPP_1000_1000_0.2_0.7_9,Delorme,1000,0.449515,0.458,0.0201676,0.7,0.2,0.4,0.336,0.175,0.089,0,9.485,8.485
BPP_1000_1000_0.2_0.8_0,Delorme,1000,0.500583,0.4975,0.031103215,0.8,0.2,0.495,0.282,0.138,0.085,0,7.417,7.417
BPP_1000_1000_0.2_0.8_1,Delorme,1000,0.511881,0.5215,0.031287519,0.8,0.2,0.54,0.24,0.134,0.086,0,30.119,30.119
BPP_1000_1000_0.2_0.8_2,Delorme,1000,0.498211,0.497,0.029586516,0.8,0.201,0.493,0.286,0.137,0.084,0,6.789,6.789
BPP_1000_1000_0.2_0.8_3,Delorme,1000,0.504285,0.4995,0.031700494,0.8,0.2,0.497,0.282,0.13,0.091,0,14.715,14.715
BPP_1000_1000_0.2_0.8_4,Delorme,1000,0.506357,0.506,0.029972878,0.8,0.2,0.511,0.284,0.125,0.08,0,13.643,13.643
BPP_1000_1000_0.2_0.8_5,Delorme,1000,0.50304,0.506,0.03112462,0.8,0.201,0.507,0.266,0.133,0.094,0,7.96,7.96
BPP_1000_1000_0.2_0.8_6,Delorme,1000,0.502279,0.5045,0.031183543,0.8,0.2,0.507,0.259,0.147,0.087,0,11.721,11.721
BPP_1000_1000_0.2_0.8_7,Delorme,1000,0.501194,0.505,0.029002744,0.799,0.2,0.507,0.28,0.128,0.085,0,10.806,10.806
BPP_1000_1000_0.2_0.8_8,Delorme,1000,0.505211,0.5155,0.029611714,0.8,0.201,0.527,0.259,0.129,0.085,0,25.789,25.789
BPP_1000_1000_0.2_0.8_9,Delorme,1000,0.4955,0.4915,0.02953854,0.8,0.202,0.489,0.294,0.133,0.084,0,5.5,6.5
BPP_1000_100_0.1_0.7_0,Delorme,1000,0.39985,0.4,0.030591478,0.7,0.1,0.322,0.278,0.142,0.258,0.016,2.15,1.15
BPP_1000_100_0.1_0.7_1,Delorme,1000,0.39319,0.39,0.031697324,0.7,0.1,0.32,0.264,0.135,0.281,0.011,2.81,1.81
BPP_1000_100_0.1_0.7_2,Delorme,1000,0.39738,0.39,0.030291736,0.7,0.1,0.311,0.286,0.147,0.256,0.015,2.62,1.62
BPP_1000_100_0.1_0.7_3,Delorme,1000,0.39705,0.39,0.031799398,0.7,0.1,0.319,0.286,0.118,0.277,0.017,1.95,1.95
BPP_1000_100_0.1_0.7_4,Delorme,1000,0.40093,0.4,0.030472035,0.7,0.1,0.326,0.268,0.151,0.255,0.018,3.07,1.07
BPP_1000_100_0.1_0.7_5,Delorme,1000,0.40851,0.41,0.03118088,0.7,0.1,0.347,0.282,0.125,0.246,0.015,3.49,1.49
BPP_1000_100_0.1_0.7_6,Delorme,1000,0.39789,0.39,0.031139848,0.7,0.1,0.33,0.281,0.127,0.262,0.02,2.11,2.11
BPP_1000_100_0.1_0.7_7,Delorme,1000,0.39998,0.4,0.0315224,0.7,0.1,0.319,0.295,0.126,0.26,0.018,2.02,2.02
BPP_1000_100_0.1_0.7_8,Delorme,1000,0.39484,0.39,0.030303974,0.7,0.1,0.317,0.28,0.133,0.27,0.011,3.16,1.16
BPP_1000_100_0.1_0.7_9,Delorme,1000,0.40866,0.42,0.030793204,0.7,0.1,0.335,0.308,0.111,0.246,0.014,2.34,1.34
BPP_1000_100_0.1_0.8_0,Delorme,1000,0.45193,0.46,0.043039775,0.8,0.1,0.433,0.222,0.113,0.232,0.013,3.07,1.07
BPP_1000_100_0.1_0.8_1,Delorme,1000,0.44853,0.445,0.041119339,0.8,0.1,0.412,0.247,0.122,0.219,0.016,2.47,0.47
BPP_1000_100_0.1_0.8_2,Delorme,1000,0.4506,0.45,0.04209784,0.8,0.1,0.416,0.25,0.101,0.233,0.01,1.4,0.4
BPP_1000_100_0.1_0.8_3,Delorme,1000,0.45388,0.45,0.043652746,0.8,0.1,0.428,0.228,0.128,0.216,0.011,3.12,2.12
BPP_1000_100_0.1_0.8_4,Delorme,1000,0.45538,0.46,0.041523256,0.8,0.1,0.434,0.243,0.115,0.208,0.017,2.62,0.62
BPP_1000_100_0.1_0.8_5,Delorme,1000,0.44873,0.46,0.041706887,0.8,0.1,0.428,0.225,0.12,0.227,0.015,3.27,1.27
BPP_1000_100_0.1_0.8_6,Delorme,1000,0.4514,0.46,0.04330284,0.8,0.1,0.433,0.235,0.095,0.237,0.016,2.6,0.6
BPP_1000_100_0.1_0.8_7,Delorme,1000,0.45291,0.45,0.043001432,0.8,0.1,0.428,0.23,0.115,0.227,0.018,3.09,1.09
BPP_1000_100_0.1_0.8_8,Delorme,1000,0.45367,0.45,0.043842231,0.8,0.1,0.429,0.235,0.102,0.234,0.017,2.33,2.33
BPP_1000_100_0.1_0.8_9,Delorme,1000,0.45259,0.45,0.041535392,0.8,0.1,0.432,0.222,0.133,0.213,0.01,2.41,1.41
BPP_1000_100_0.2_0.7_0,Delorme,1000,0.44532,0.45,0.022212698,0.7,0.2,0.391,0.314,0.165,0.13,0,8.68,3.68
BPP_1000_100_0.2_0.7_1,Delorme,1000,0.44666,0.45,0.021073444,0.7,0.2,0.375,0.348,0.17,0.107,0,6.34,3.34
BPP_1000_100_0.2_0.7_2,Delorme,1000,0.44862,0.45,0.021212896,0.7,0.2,0.379,0.347,0.163,0.111,0,8.38,3.38
BPP_1000_100_0.2_0.7_3,Delorme,1000,0.45073,0.45,0.021636567,0.7,0.2,0.385,0.338,0.17,0.107,0,8.27,5.27
BPP_1000_100_0.2_0.7_4,Delorme,1000,0.44959,0.45,0.020714932,0.7,0.2,0.373,0.355,0.16,0.112,0,8.41,3.41
BPP_1000_100_0.2_0.7_5,Delorme,1000,0.45386,0.45,0.0219637,0.7,0.2,0.398,0.342,0.147,0.113,0,5.14,4.14
BPP_1000_100_0.2_0.7_6,Delorme,1000,0.45386,0.45,0.0203303,0.7,0.2,0.394,0.36,0.144,0.102,0,6.14,5.14
BPP_1000_100_0.2_0.7_7,Delorme,1000,0.4504,0.45,0.02146924,0.7,0.2,0.386,0.339,0.164,0.111,0,6.6,2.6
BPP_1000_100_0.2_0.7_8,Delorme,1000,0.4512,0.45,0.02214036,0.7,0.2,0.403,0.317,0.161,0.119,0,7.8,3.8
BPP_1000_100_0.2_0.7_9,Delorme,1000,0.4497,0.45,0.02193391,0.7,0.2,0.391,0.338,0.152,0.119,0,6.3,2.3
BPP_1000_100_0.2_0.8_0,Delorme,1000,0.50597,0.51,0.030850259,0.8,0.2,0.504,0.277,0.127,0.092,0,10.03,10.03
BPP_1000_100_0.2_0.8_1,Delorme,1000,0.49148,0.49,0.03093881,0.8,0.2,0.479,0.282,0.132,0.107,0,2.52,2.52
BPP_1000_100_0.2_0.8_2,Delorme,1000,0.49995,0.5,0.031506697,0.8,0.2,0.493,0.279,0.127,0.101,0,7.05,7.05
BPP_1000_100_0.2_0.8_3,Delorme,1000,0.50251,0.5,0.029998,0.8,0.2,0.493,0.294,0.128,0.085,0,6.49,6.49
BPP_1000_100_0.2_0.8_4,Delorme,1000,0.50881,0.51,0.031119084,0.8,0.2,0.51,0.277,0.114,0.099,0,18.19,18.19
BPP_1000_100_0.2_0.8_5,Delorme,1000,0.49676,0.5,0.030453302,0.8,0.2,0.488,0.276,0.139,0.097,0,5.24,5.24
BPP_1000_100_0.2_0.8_6,Delorme,1000,0.49219,0.49,0.031317504,0.8,0.2,0.467,0.284,0.131,0.118,0,3.81,3.81
BPP_1000_100_0.2_0.8_7,Delorme,1000,0.49158,0.48,0.031266904,0.8,0.2,0.465,0.284,0.152,0.099,0,2.42,2.42
BPP_1000_100_0.2_0.8_8,Delorme,1000,0.50601,0.51,0.03081018,0.8,0.2,0.506,0.261,0.15,0.083,0,11.99,11.99
BPP_1000_100_0.2_0.8_9,Delorme,1000,0.50043,0.5,0.031614515,0.8,0.2,0.492,0.265,0.152,0.091,0,7.57,7.57
BPP_1000_120_0.1_0.7_0,Delorme,1000,0.3986,0.4,0.031910679,0.7,0.1,0.327,0.275,0.128,0.27,0.015,3.4,1.4
BPP_1000_120_0.1_0.7_1,Delorme,1000,0.403383333,0.4,0.030618275,0.7,0.1,0.324,0.293,0.14,0.243,0.01,2.6166667,1.6166667
BPP_1000_120_0.1_0.7_2,Delorme,1000,0.394216667,0.391666667,0.031552942,0.7,0.1,0.317,0.267,0.14,0.276,0.014,2.7833333,1.7833333
BPP_1000_120_0.1_0.7_3,Delorme,1000,0.39485,0.391666667,0.030015561,0.7,0.1,0.319,0.277,0.138,0.266,0.007,3.15,1.15
BPP_1000_120_0.1_0.7_4,Delorme,1000,0.400075,0.4,0.030844369,0.7,0.1,0.32,0.28,0.145,0.255,0.01,3.925,1.925
BPP_1000_120_0.1_0.7_5,Delorme,1000,0.399666667,0.395833333,0.031216833,0.7,0.1,0.315,0.281,0.144,0.26,0.016,2.3333333,2.3333333
BPP_1000_120_0.1_0.7_6,Delorme,1000,0.407933333,0.408333333,0.030050396,0.7,0.1,0.366,0.256,0.145,0.233,0.014,2.0666667,1.0666667
BPP_1000_120_0.1_0.7_7,Delorme,1000,0.390583333,0.383333333,0.031128271,0.7,0.1,0.304,0.277,0.13,0.289,0.011,2.4166667,1.4166667
BPP_1000_120_0.1_0.7_8,Delorme,1000,0.393766667,0.383333333,0.03146934,0.7,0.1,0.323,0.252,0.153,0.272,0.015,2.2333333,1.2333333
BPP_1000_120_0.1_0.7_9,Delorme,1000,0.407266667,0.416666667,0.030402334,0.7,0.1,0.348,0.276,0.134,0.242,0.015,2.7333333,1.7333333
BPP_1000_120_0.1_0.8_0,Delorme,1000,0.444325,0.45,0.040817169,0.8,0.1,0.411,0.252,0.105,0.232,0.011,2.675,0.675
BPP_1000_120_0.1_0.8_1,Delorme,1000,0.449275,0.45,0.042398849,0.8,0.1,0.424,0.227,0.121,0.228,0.009,1.725,0.725
BPP_1000_120_0.1_0.8_2,Delorme,1000,0.44745,0.45,0.043422664,0.8,0.1,0.428,0.22,0.111,0.241,0.009,2.55,0.55
BPP_1000_120_0.1_0.8_3,Delorme,1000,0.465641667,0.483333333,0.042070685,0.8,0.1,0.472,0.216,0.104,0.208,0.014,13.3583333,13.3583333
BPP_1000_120_0.1_0.8_4,Delorme,1000,0.445191667,0.441666667,0.041677783,0.8,0.1,0.41,0.247,0.112,0.231,0.009,2.8083333,1.8083333
BPP_1000_120_0.1_0.8_5,Delorme,1000,0.442533333,0.441666667,0.042544388,0.8,0.1,0.408,0.217,0.13,0.245,0.012,2.4666667,1.4666667
BPP_1000_120_0.1_0.8_6,Delorme,1000,0.445375,0.441666667,0.042070623,0.8,0.1,0.415,0.234,0.117,0.234,0.008,2.625,1.625
BPP_1000_120_0.1_0.8_7,Delorme,1000,0.464175,0.466666667,0.040578305,0.8,0.1,0.454,0.228,0.126,0.192,0.009,3.825,1.825
BPP_1000_120_0.1_0.8_8,Delorme,1000,0.451791667,0.458333333,0.043317137,0.8,0.1,0.433,0.235,0.103,0.229,0.019,3.2083333,1.2083333
BPP_1000_120_0.1_0.8_9,Delorme,1000,0.449066667,0.45,0.040892046,0.8,0.1,0.43,0.232,0.119,0.219,0.016,2.9333333,0.9333333
BPP_1000_120_0.2_0.7_0,Delorme,1000,0.450691667,0.45,0.020613202,0.7,0.2,0.4,0.333,0.161,0.106,0,7.3083333,5.3083333
BPP_1000_120_0.2_0.7_1,Delorme,1000,0.453983333,0.458333333,0.021315939,0.7,0.2,0.405,0.327,0.153,0.115,0,6.0166667,3.0166667
BPP_1000_120_0.2_0.7_2,Delorme,1000,0.447175,0.45,0.022277922,0.7,0.2,0.385,0.323,0.167,0.125,0,7.825,4.825
BPP_1000_120_0.2_0.7_3,Delorme,1000,0.449591667,0.45,0.021093514,0.7,0.2,0.393,0.322,0.178,0.107,0,7.4083333,7.4083333
BPP_1000_120_0.2_0.7_4,Delorme,1000,0.449833333,0.45,0.022637611,0.7,0.2,0.399,0.309,0.168,0.124,0,9.1666667,6.1666667
BPP_1000_120_0.2_0.7_5,Delorme,1000,0.451108333,0.45,0.020809397,0.7,0.2,0.383,0.356,0.145,0.116,0,5.8916667,3.8916667
BPP_1000_120_0.2_0.7_6,Delorme,1000,0.447041667,0.441666667,0.021755762,0.7,0.2,0.39,0.325,0.166,0.119,0,6.9583333,4.9583333
BPP_1000_120_0.2_0.7_7,Delorme,1000,0.460866667,0.475,0.023438582,0.7,0.2,0.445,0.286,0.141,0.128,0,10.1333333,6.1333333
BPP_1000_120_0.2_0.7_8,Delorme,1000,0.448783333,0.45,0.021765603,0.7,0.2,0.403,0.324,0.138,0.135,0,7.2166667,2.2166667
BPP_1000_120_0.2_0.7_9,Delorme,1000,0.445341667,0.433333333,0.022023369,0.7,0.2,0.384,0.322,0.174,0.12,0,6.6583333,3.6583333
BPP_1000_120_0.2_0.8_0,Delorme,1000,0.500075,0.5,0.029857703,0.8,0.2,0.496,0.284,0.124,0.096,0,11.925,11.925
BPP_1000_120_0.2_0.8_1,Delorme,1000,0.494975,0.491666667,0.029969124,0.8,0.2,0.477,0.289,0.136,0.098,0,4.025,4.025
BPP_1000_120_0.2_0.8_2,Delorme,1000,0.499083333,0.5,0.031125965,0.8,0.2,0.498,0.257,0.154,0.091,0,6.9166667,6.9166667
BPP_1000_120_0.2_0.8_3,Delorme,1000,0.501341667,0.508333333,0.031673686,0.8,0.2,0.501,0.253,0.155,0.091,0,9.6583333,9.6583333
BPP_1000_120_0.2_0.8_4,Delorme,1000,0.497958333,0.5,0.030081873,0.8,0.2,0.485,0.291,0.121,0.103,0,4.0416667,4.0416667
BPP_1000_120_0.2_0.8_5,Delorme,1000,0.491091667,0.483333333,0.0303371,0.8,0.2,0.479,0.271,0.15,0.1,0,2.9083333,2.9083333
BPP_1000_120_0.2_0.8_6,Delorme,1000,0.501741667,0.5,0.031101619,0.8,0.2,0.496,0.281,0.12,0.103,0,9.2583333,9.2583333
BPP_1000_120_0.2_0.8_7,Delorme,1000,0.489733333,0.483333333,0.030113207,0.8,0.2,0.476,0.291,0.139,0.094,0,4.2666667,4.2666667
BPP_1000_120_0.2_0.8_8,Delorme,1000,0.501316667,0.5,0.030470489,0.8,0.2,0.491,0.273,0.142,0.094,0,10.6833333,10.6833333
BPP_1000_120_0.2_0.8_9,Delorme,1000,0.507175,0.5,0.029793589,0.8,0.2,0.48,0.309,0.129,0.082,0,14.825,14.825
BPP_1000_125_0.1_0.7_0,Delorme,1000,0.396216,0.4,0.031830353,0.696,0.096,0.336,0.258,0.142,0.264,0.007,3.784,1.784
BPP_1000_125_0.1_0.7_1,Delorme,1000,0.396232,0.396,0.030269002,0.696,0.096,0.323,0.285,0.136,0.256,0.009,2.768,0.768
BPP_1000_125_0.1_0.7_2,Delorme,1000,0.381656,0.368,0.031539146,0.696,0.096,0.309,0.251,0.149,0.291,0.012,2.344,1.344
BPP_1000_125_0.1_0.7_3,Delorme,1000,0.402184,0.408,0.029833374,0.696,0.096,0.332,0.297,0.117,0.254,0.007,1.816,0.816
BPP_1000_125_0.1_0.7_4,Delorme,1000,0.39724,0.4,0.03017331,0.696,0.096,0.318,0.303,0.121,0.258,0.011,1.76,1.76
BPP_1000_125_0.1_0.7_5,Delorme,1000,0.398184,0.4,0.029928158,0.696,0.096,0.339,0.268,0.136,0.257,0.005,1.816,1.816
BPP_1000_125_0.1_0.7_6,Delorme,1000,0.399864,0.4,0.031156526,0.696,0.096,0.346,0.266,0.118,0.27,0.012,3.136,1.136
BPP_1000_125_0.1_0.7_7,Delorme,1000,0.39932,0.392,0.029709682,0.696,0.096,0.326,0.282,0.143,0.249,0.01,2.68,1.68
BPP_1000_125_0.1_0.7_8,Delorme,1000,0.394968,0.4,0.029883863,0.696,0.096,0.331,0.278,0.134,0.257,0.013,3.032,1.032
BPP_1000_125_0.1_0.7_9,Delorme,1000,0.405088,0.408,0.031219424,0.696,0.096,0.351,0.274,0.125,0.25,0.016,2.912,1.912
BPP_1000_125_0.1_0.8_0,Delorme,1000,0.441056,0.44,0.042790309,0.8,0.096,0.403,0.237,0.123,0.237,0.013,2.944,0.944
BPP_1000_125_0.1_0.8_1,Delorme,1000,0.440936,0.44,0.03965794,0.8,0.096,0.41,0.261,0.115,0.214,0.01,3.064,1.064
BPP_1000_125_0.1_0.8_2,Delorme,1000,0.464928,0.472,0.041275043,0.8,0.096,0.46,0.236,0.106,0.198,0.006,4.072,2.072
BPP_1000_125_0.1_0.8_3,Delorme,1000,0.441776,0.448,0.04180523,0.8,0.096,0.419,0.224,0.13,0.227,0.012,3.224,1.224
BPP_1000_125_0.1_0.8_4,Delorme,1000,0.446048,0.448,0.041712798,0.8,0.096,0.441,0.213,0.125,0.221,0.014,3.952,0.952
BPP_1000_125_0.1_0.8_5,Delorme,1000,0.45996,0.472,0.042276862,0.8,0.096,0.457,0.224,0.121,0.198,0.019,3.04,1.04
BPP_1000_125_0.1_0.8_6,Delorme,1000,0.448912,0.448,0.042601408,0.8,0.096,0.436,0.224,0.11,0.23,0.013,2.088,1.088
BPP_1000_125_0.1_0.8_7,Delorme,1000,0.445408,0.44,0.040745922,0.8,0.096,0.425,0.249,0.105,0.221,0.015,2.592,1.592
BPP_1000_125_0.1_0.8_8,Delorme,1000,0.43844,0.424,0.04212115,0.8,0.096,0.402,0.234,0.141,0.223,0.013,2.56,1.56
BPP_1000_125_0.1_0.8_9,Delorme,1000,0.439584,0.44,0.042113619,0.8,0.096,0.41,0.235,0.119,0.236,0.008,2.416,1.416
BPP_1000_125_0.2_0.7_0,Delorme,1000,0.44804,0.456,0.021488446,0.696,0.2,0.414,0.316,0.147,0.123,0,7.96,3.96
BPP_1000_125_0.2_0.7_1,Delorme,1000,0.444304,0.444,0.021229092,0.696,0.2,0.375,0.355,0.162,0.108,0,6.696,4.696
BPP_1000_125_0.2_0.7_2,Delorme,1000,0.448992,0.448,0.020640936,0.696,0.2,0.391,0.344,0.16,0.105,0,5.008,5.008
BPP_1000_125_0.2_0.7_3,Delorme,1000,0.450576,0.448,0.021303572,0.696,0.2,0.393,0.338,0.162,0.107,0,7.424,7.424
BPP_1000_125_0.2_0.7_4,Delorme,1000,0.439328,0.432,0.021377084,0.696,0.2,0.365,0.344,0.174,0.117,0,8.672,3.672
BPP_1000_125_0.2_0.7_5,Delorme,1000,0.451672,0.456,0.022063892,0.696,0.2,0.413,0.33,0.137,0.12,0,7.328,3.328
BPP_1000_125_0.2_0.7_6,Delorme,1000,0.446512,0.448,0.020754266,0.696,0.2,0.389,0.345,0.146,0.12,0,6.488,3.488
BPP_1000_125_0.2_0.7_7,Delorme,1000,0.451224,0.448,0.02132279,0.696,0.2,0.409,0.338,0.145,0.108,0,7.776,1.776
BPP_1000_125_0.2_0.7_8,Delorme,1000,0.451032,0.456,0.019587671,0.696,0.2,0.394,0.356,0.162,0.088,0,6.968,6.968
BPP_1000_125_0.2_0.7_9,Delorme,1000,0.443128,0.44,0.022421512,0.696,0.2,0.394,0.3,0.189,0.117,0,8.872,4.872
BPP_1000_125_0.2_0.8_0,Delorme,1000,0.497496,0.504,0.030687234,0.8,0.2,0.508,0.258,0.128,0.106,0,15.504,15.504
BPP_1000_125_0.2_0.8_1,Delorme,1000,0.50024,0.496,0.03049223,0.8,0.2,0.498,0.29,0.121,0.091,0,5.76,5.76
BPP_1000_125_0.2_0.8_2,Delorme,1000,0.503896,0.504,0.029954101,0.8,0.2,0.506,0.281,0.119,0.094,0,14.104,14.104
BPP_1000_125_0.2_0.8_3,Delorme,1000,0.508432,0.512,0.030894661,0.8,0.2,0.527,0.26,0.127,0.086,0,18.568,18.568
BPP_1000_125_0.2_0.8_4,Delorme,1000,0.49388,0.496,0.031714098,0.8,0.2,0.487,0.273,0.142,0.098,0,3.12,3.12
BPP_1000_125_0.2_0.8_5,Delorme,1000,0.494088,0.488,0.032449912,0.8,0.2,0.484,0.27,0.143,0.103,0,1.912,1.912
BPP_1000_125_0.2_0.8_6,Delorme,1000,0.498568,0.504,0.030509693,0.8,0.2,0.506,0.27,0.136,0.088,0,7.432,7.432
BPP_1000_125_0.2_0.8_7,Delorme,1000,0.498224,0.488,0.03110571,0.8,0.2,0.481,0.29,0.137,0.092,0,5.776,5.776
BPP_1000_125_0.2_0.8_8,Delorme,1000,0.491776,0.496,0.030552142,0.8,0.2,0.484,0.283,0.136,0.097,0,3.224,3.224
BPP_1000_125_0.2_0.8_9,Delorme,1000,0.495096,0.496,0.030223119,0.8,0.2,0.483,0.292,0.137,0.088,0,3.904,3.904
BPP_1000_150_0.1_0.7_0,Delorme,1000,0.394493333,0.386666667,0.030752521,0.7,0.1,0.317,0.279,0.146,0.258,0.014,2.5066667,1.5066667
BPP_1000_150_0.1_0.7_1,Delorme,1000,0.397353333,0.393333333,0.030978906,0.7,0.1,0.327,0.268,0.149,0.256,0.013,3.6466667,1.6466667
BPP_1000_150_0.1_0.7_2,Delorme,1000,0.398673333,0.4,0.028355796,0.7,0.1,0.311,0.308,0.147,0.234,0.015,2.3266667,2.3266667
BPP_1000_150_0.1_0.7_3,Delorme,1000,0.400306667,0.4,0.02937715,0.7,0.1,0.326,0.282,0.143,0.249,0.006,2.6933333,0.6933333
BPP_1000_150_0.1_0.7_4,Delorme,1000,0.397646667,0.4,0.030150151,0.7,0.1,0.333,0.272,0.147,0.248,0.009,2.3533333,1.3533333
BPP_1000_150_0.1_0.7_5,Delorme,1000,0.39342,0.393333333,0.030859592,0.7,0.1,0.308,0.285,0.137,0.27,0.014,3.58,1.58
BPP_1000_150_0.1_0.7_6,Delorme,1000,0.40314,0.396666667,0.029677385,0.7,0.1,0.328,0.286,0.149,0.237,0.008,2.86,1.86
BPP_1000_150_0.1_0.7_7,Delorme,1000,0.409373333,0.42,0.031228318,0.7,0.1,0.337,0.294,0.131,0.238,0.02,3.6266667,1.6266667
BPP_1000_150_0.1_0.7_8,Delorme,1000,0.399166667,0.4,0.02956095,0.7,0.1,0.316,0.297,0.151,0.236,0.013,1.8333333,1.8333333
BPP_1000_150_0.1_0.7_9,Delorme,1000,0.401493333,0.406666667,0.031226481,0.7,0.1,0.343,0.259,0.136,0.262,0.007,3.5066667,1.5066667
BPP_1000_150_0.1_0.8_0,Delorme,1000,0.443626667,0.44,0.043836358,0.8,0.1,0.403,0.235,0.126,0.236,0.013,3.3733333,1.3733333
BPP_1000_150_0.1_0.8_1,Delorme,1000,0.443313333,0.443333333,0.039665333,0.8,0.1,0.41,0.235,0.141,0.214,0.009,2.6866667,1.6866667
BPP_1000_150_0.1_0.8_2,Delorme,1000,0.452366667,0.46,0.04100231,0.8,0.1,0.441,0.231,0.114,0.214,0.005,2.6333333,2.6333333
BPP_1000_150_0.1_0.8_3,Delorme,1000,0.449046667,0.453333333,0.041207713,0.8,0.1,0.427,0.235,0.115,0.223,0.007,1.9533333,0.9533333
BPP_1000_150_0.1_0.8_4,Delorme,1000,0.446513333,0.446666667,0.042756376,0.8,0.1,0.423,0.216,0.137,0.224,0.011,3.4866667,1.4866667
BPP_1000_150_0.1_0.8_5,Delorme,1000,0.45318,0.453333333,0.03996251,0.8,0.1,0.42,0.264,0.122,0.194,0.011,2.82,1.82
BPP_1000_150_0.1_0.8_6,Delorme,1000,0.44866,0.44,0.041574204,0.8,0.1,0.432,0.218,0.128,0.222,0.011,2.34,1.34
BPP_1000_150_0.1_0.8_7,Delorme,1000,0.442906667,0.443333333,0.043736174,0.8,0.1,0.404,0.233,0.126,0.237,0.013,3.0933333,1.0933333
BPP_1000_150_0.1_0.8_8,Delorme,1000,0.44918,0.453333333,0.041136216,0.8,0.1,0.416,0.245,0.126,0.213,0.009,3.82,0.82
BPP_1000_150_0.1_0.8_9,Delorme,1000,0.452986667,0.453333333,0.040040235,0.8,0.1,0.419,0.253,0.129,0.199,0.011,3.0133333,2.0133333
BPP_1000_150_0.2_0.7_0,Delorme,1000,0.44702,0.446666667,0.021310053,0.7,0.2,0.392,0.321,0.177,0.11,0,6.98,2.98
BPP_1000_150_0.2_0.7_1,Delorme,1000,0.449853333,0.446666667,0.020381845,0.7,0.2,0.384,0.352,0.169,0.095,0,9.1466667,8.1466667
BPP_1000_150_0.2_0.7_2,Delorme,1000,0.4385,0.44,0.021330683,0.7,0.2,0.382,0.317,0.187,0.114,0,9.5,6.5
BPP_1000_150_0.2_0.7_3,Delorme,1000,0.44884,0.45,0.020291188,0.7,0.2,0.388,0.349,0.169,0.094,0,6.16,7.16
BPP_1000_150_0.2_0.7_4,Delorme,1000,0.451146667,0.46,0.021976463,0.7,0.2,0.406,0.31,0.166,0.118,0,9.8533333,4.8533333
BPP_1000_150_0.2_0.7_5,Delorme,1000,0.442346667,0.446666667,0.021575382,0.7,0.2,0.374,0.325,0.181,0.12,0,7.6533333,3.6533333
BPP_1000_150_0.2_0.7_6,Delorme,1000,0.44592,0.446666667,0.020387087,0.7,0.2,0.384,0.346,0.156,0.114,0,7.08,2.08
BPP_1000_150_0.2_0.7_7,Delorme,1000,0.445566667,0.44,0.020973146,0.7,0.2,0.385,0.329,0.18,0.106,0,7.4333333,7.4333333
BPP_1000_150_0.2_0.7_8,Delorme,1000,0.453066667,0.446666667,0.020482062,0.7,0.2,0.385,0.359,0.169,0.087,0,5.9333333,2.9333333
BPP_1000_150_0.2_0.7_9,Delorme,1000,0.450706667,0.453333333,0.021475678,0.7,0.2,0.4,0.324,0.163,0.113,0,7.2933333,3.2933333
BPP_1000_150_0.2_0.8_0,Delorme,1000,0.502126667,0.506666667,0.030560944,0.8,0.2,0.507,0.258,0.138,0.097,0,13.8733333,13.8733333
BPP_1000_150_0.2_0.8_1,Delorme,1000,0.49112,0.48,0.031001323,0.8,0.2,0.469,0.279,0.163,0.089,0,5.88,6.88
BPP_1000_150_0.2_0.8_2,Delorme,1000,0.493633333,0.493333333,0.029880932,0.8,0.2,0.477,0.281,0.147,0.095,0,6.3666667,6.3666667
BPP_1000_150_0.2_0.8_3,Delorme,1000,0.496653333,0.493333333,0.030684711,0.8,0.2,0.493,0.264,0.151,0.092,0,4.3466667,4.3466667
BPP_1000_150_0.2_0.8_4,Delorme,1000,0.500926667,0.493333333,0.030587897,0.8,0.2,0.481,0.298,0.135,0.086,0,6.0733333,6.0733333
